metabolite,platform,super_pathway,sub_pathway,significant_OGTT_OLTT_SLD,challenge_time,challenge,mean_response,log2_foldchange,p_value,neg_log10_p_value,abs_log2_foldchange
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],Lipid,Endocannabinoid,TRUE,180,oltt,-0.347993088156746,-1.08026653772788,4.27019526015872e-13,12.3695522658484,1.08026653772788
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],Lipid,Endocannabinoid,TRUE,240,oltt,-0.232033141495728,-0.964306591066866,4.27019526015872e-13,12.3695522658484,0.964306591066866
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],Lipid,Endocannabinoid,TRUE,0,sld,-0.168402906123847,0,3.50609910365199e-06,5.45517581226935,0
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],Lipid,Endocannabinoid,TRUE,60,sld,-0.341771068711746,-0.173368162587899,3.50609910365199e-06,5.45517581226935,0.173368162587899
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],Lipid,Endocannabinoid,TRUE,120,sld,-0.620094272639742,-0.451691366515895,3.50609910365199e-06,5.45517581226935,0.451691366515895
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],Lipid,Endocannabinoid,TRUE,180,sld,-0.732748118017528,-0.564345211893681,3.50609910365199e-06,5.45517581226935,0.564345211893681
palmitoyl ethanolamide,Metabolon HD4 [nt-ms],Lipid,Endocannabinoid,TRUE,240,sld,-0.378703674793396,-0.210300768669549,3.50609910365199e-06,5.45517581226935,0.210300768669549
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,0,ogtt,5.6686988265435,0,4.99555552874502e-16,15.3014162092091,0
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,15,ogtt,5.69070334296729,0.0220045164237961,4.99555552874502e-16,15.3014162092091,0.0220045164237961
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,30,ogtt,5.57114699393004,-0.0975518326134548,4.99555552874502e-16,15.3014162092091,0.0975518326134548
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,45,ogtt,5.56318927664878,-0.105509549894712,4.99555552874502e-16,15.3014162092091,0.105509549894712
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,60,ogtt,5.52437848508707,-0.144320341456427,4.99555552874502e-16,15.3014162092091,0.144320341456427
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,90,ogtt,5.35808395222293,-0.310614874320563,4.99555552874502e-16,15.3014162092091,0.310614874320563
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,120,ogtt,5.35230373830993,-0.316395088233562,4.99555552874502e-16,15.3014162092091,0.316395088233562
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,180,ogtt,5.30086659478367,-0.367832231759828,4.99555552874502e-16,15.3014162092091,0.367832231759828
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,240,ogtt,5.37415163633551,-0.29454719020799,4.99555552874502e-16,15.3014162092091,0.29454719020799
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,0,oltt,5.80075170479413,0,1.62177704449586e-09,8.7900088511117,0
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,30,oltt,5.88475688569878,0.0840051809046498,1.62177704449586e-09,8.7900088511117,0.0840051809046498
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,60,oltt,5.90025719344818,0.0995054886540441,1.62177704449586e-09,8.7900088511117,0.0995054886540441
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,90,oltt,5.90114567466284,0.100393969868703,1.62177704449586e-09,8.7900088511117,0.100393969868703
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,120,oltt,5.97771109040949,0.176959385615353,1.62177704449586e-09,8.7900088511117,0.176959385615353
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,180,oltt,5.81307687161926,0.0123251668251276,1.62177704449586e-09,8.7900088511117,0.0123251668251276
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,240,oltt,5.64743914238331,-0.153312562410821,1.62177704449586e-09,8.7900088511117,0.153312562410821
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,0,sld,5.37415163633551,0,1.36883394291931e-37,36.8636492341509,0
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,60,sld,5.95777038552769,0.583618749192185,1.36883394291931e-37,36.8636492341509,0.583618749192185
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,120,sld,6.05905500756799,0.684903371232488,1.36883394291931e-37,36.8636492341509,0.684903371232488
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,180,sld,5.82156225291849,0.447410616582988,1.36883394291931e-37,36.8636492341509,0.447410616582988
phenylalanine,Biocrates p150 [t-ms],Amino Acid,,TRUE,240,sld,5.65504048510364,0.28088884876813,1.36883394291931e-37,36.8636492341509,0.28088884876813
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,0,ogtt,-0.113470869109969,0,7.83026969478539e-14,13.1062232794567,0
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,15,ogtt,-0.0970575031140059,0.016413365995963,7.83026969478539e-14,13.1062232794567,0.016413365995963
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,30,ogtt,-0.22220153501679,-0.108730665906821,7.83026969478539e-14,13.1062232794567,0.108730665906821
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,45,ogtt,-0.254494883425449,-0.14102401431548,7.83026969478539e-14,13.1062232794567,0.14102401431548
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,60,ogtt,-0.229775793380657,-0.116304924270688,7.83026969478539e-14,13.1062232794567,0.116304924270688
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,90,ogtt,-0.311800142680978,-0.198329273571009,7.83026969478539e-14,13.1062232794567,0.198329273571009
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,120,ogtt,-0.341694437127137,-0.228223568017168,7.83026969478539e-14,13.1062232794567,0.228223568017168
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,180,ogtt,-0.34749082930378,-0.234019960193811,7.83026969478539e-14,13.1062232794567,0.234019960193811
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,240,ogtt,-0.319715935505829,-0.20624506639586,7.83026969478539e-14,13.1062232794567,0.20624506639586
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,0,oltt,0.122593505299413,0,1.06762701157214e-11,10.9715804468475,0
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,30,oltt,0.131845648081515,0.00925214278210176,1.06762701157214e-11,10.9715804468475,0.00925214278210176
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,60,oltt,0.174110766324825,0.0515172610254116,1.06762701157214e-11,10.9715804468475,0.0515172610254116
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,90,oltt,0.192163402585037,0.0695698972856241,1.06762701157214e-11,10.9715804468475,0.0695698972856241
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,120,oltt,0.20237146535367,0.0797779600542573,1.06762701157214e-11,10.9715804468475,0.0797779600542573
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,180,oltt,0.0808344353298465,-0.0417590699695666,1.06762701157214e-11,10.9715804468475,0.0417590699695666
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,240,oltt,-0.015948304384971,-0.138541809684384,1.06762701157214e-11,10.9715804468475,0.138541809684384
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,0,sld,-0.319715935505829,0,9.99258836822015e-14,13.0003220024213,0
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,60,sld,0.0919792703654487,0.411695205871278,9.99258836822015e-14,13.0003220024213,0.411695205871278
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,120,sld,0.171288653699765,0.491004589205594,9.99258836822015e-14,13.0003220024213,0.491004589205594
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,180,sld,0.0410073197401329,0.360723255245962,9.99258836822015e-14,13.0003220024213,0.360723255245962
phenylalanine,Metabolon HD4 [nt-ms],Amino Acid,Phenylalanine and Tyrosine Metabolism,TRUE,240,sld,-0.092897037538,0.226818897967829,9.99258836822015e-14,13.0003220024213,0.226818897967829
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,0,ogtt,-0.00968977644275314,0,4.10069369617118e-05,4.38714266939351,0
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,15,ogtt,-0.160128989395051,-0.150439212952298,4.10069369617118e-05,4.38714266939351,0.150439212952298
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,30,ogtt,-0.356520297034011,-0.346830520591257,4.10069369617118e-05,4.38714266939351,0.346830520591257
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,45,ogtt,-0.357960327261158,-0.348270550818405,4.10069369617118e-05,4.38714266939351,0.348270550818405
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,60,ogtt,-0.284164916282184,-0.274475139839431,4.10069369617118e-05,4.38714266939351,0.274475139839431
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,90,ogtt,-0.227384754520276,-0.217694978077523,4.10069369617118e-05,4.38714266939351,0.217694978077523
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,120,ogtt,-0.115615309933581,-0.105925533490828,4.10069369617118e-05,4.38714266939351,0.105925533490828
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,180,ogtt,-0.0385987945190962,-0.0289090180763431,4.10069369617118e-05,4.38714266939351,0.0289090180763431
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,240,ogtt,0.101142539595292,0.110832316038046,4.10069369617118e-05,4.38714266939351,0.110832316038046
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,0,oltt,0.145803030468702,0,5.95528348038002e-07,6.22509756062377,0
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,30,oltt,-0.104308276507711,-0.250111306976414,5.95528348038002e-07,6.22509756062377,0.250111306976414
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,60,oltt,-0.0996980774964381,-0.24550110796514,5.95528348038002e-07,6.22509756062377,0.24550110796514
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,90,oltt,-0.288751804767736,-0.434554835236439,5.95528348038002e-07,6.22509756062377,0.434554835236439
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,120,oltt,-0.308618735130221,-0.454421765598924,5.95528348038002e-07,6.22509756062377,0.454421765598924
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,180,oltt,-0.135343296300701,-0.281146326769403,5.95528348038002e-07,6.22509756062377,0.281146326769403
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,240,oltt,0.0643704721340292,-0.0814325583346732,5.95528348038002e-07,6.22509756062377,0.0814325583346732
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,0,sld,0.101142539595292,0,3.36223209841301e-07,6.47337231005752,0
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,60,sld,-0.214127304461228,-0.31526984405652,3.36223209841301e-07,6.47337231005752,0.31526984405652
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,120,sld,-0.168668081061316,-0.269810620656608,3.36223209841301e-07,6.47337231005752,0.269810620656608
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,180,sld,-0.0927377523995237,-0.193880291994816,3.36223209841301e-07,6.47337231005752,0.193880291994816
phosphoethanolamine,Metabolon HD4 [nt-ms],Lipid,Phospholipid Metabolism,TRUE,240,sld,0.169004607613544,0.0678620680182517,3.36223209841301e-07,6.47337231005752,0.0678620680182517
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,0,ogtt,0.764907468713748,0,8.82326033308818e-16,15.0543709065881,0
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,15,ogtt,0.736670335999786,-0.0282371327139619,8.82326033308818e-16,15.0543709065881,0.0282371327139619
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,30,ogtt,0.62891422169867,-0.135993247015078,8.82326033308818e-16,15.0543709065881,0.135993247015078
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,45,ogtt,0.33182659975495,-0.433080868958798,8.82326033308818e-16,15.0543709065881,0.433080868958798
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,60,ogtt,0.145740120116618,-0.61916734859713,8.82326033308818e-16,15.0543709065881,0.61916734859713
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,90,ogtt,-0.25848267480647,-1.02339014352022,8.82326033308818e-16,15.0543709065881,1.02339014352022
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,120,ogtt,-0.213244592211034,-0.978152060924782,8.82326033308818e-16,15.0543709065881,0.978152060924782
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,180,ogtt,-0.395851885581332,-1.16075935429508,8.82326033308818e-16,15.0543709065881,1.16075935429508
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,240,ogtt,0.0530125647432159,-0.711894903970532,8.82326033308818e-16,15.0543709065881,0.711894903970532
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,0,oltt,0.809693594199107,0,6.99949853805766e-17,16.1549330728365,0
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,30,oltt,0.818880180033715,0.00918658583460796,6.99949853805766e-17,16.1549330728365,0.00918658583460796
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,60,oltt,0.655122156057602,-0.154571438141505,6.99949853805766e-17,16.1549330728365,0.154571438141505
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,90,oltt,0.368520682140193,-0.441172912058913,6.99949853805766e-17,16.1549330728365,0.441172912058913
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,120,oltt,0.0958611944187155,-0.713832399780391,6.99949853805766e-17,16.1549330728365,0.713832399780391
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,180,oltt,-0.375831118366387,-1.18552471256549,6.99949853805766e-17,16.1549330728365,1.18552471256549
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,240,oltt,-0.425766555078481,-1.23546014927759,6.99949853805766e-17,16.1549330728365,1.23546014927759
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,0,sld,0.0530125647432159,0,1.94459960208372e-21,20.7111698074522,0
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,60,sld,-0.357575876247976,-0.410588440991192,1.94459960208372e-21,20.7111698074522,0.410588440991192
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,120,sld,-1.42624038064429,-1.4792529453875,1.94459960208372e-21,20.7111698074522,1.4792529453875
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,180,sld,-1.56627785549523,-1.61929042023845,1.94459960208372e-21,20.7111698074522,1.61929042023845
phytanate,Metabolon HD4 [nt-ms],Xenobiotics,Food Component/Plant,TRUE,240,sld,-1.14944687943953,-1.20245944418275,1.94459960208372e-21,20.7111698074522,1.20245944418275
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,0,ogtt,0.433625334197242,0,2.40119052024349e-12,11.6195733798814,0
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,15,ogtt,0.442915508658203,0.00929017446096125,2.40119052024349e-12,11.6195733798814,0.00929017446096125
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,30,ogtt,0.330296503963683,-0.103328830233559,2.40119052024349e-12,11.6195733798814,0.103328830233559
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,45,ogtt,0.290823130844434,-0.142802203352807,2.40119052024349e-12,11.6195733798814,0.142802203352807
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,60,ogtt,0.271854962461604,-0.161770371735638,2.40119052024349e-12,11.6195733798814,0.161770371735638
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,90,ogtt,0.106341555609304,-0.327283778587938,2.40119052024349e-12,11.6195733798814,0.327283778587938
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,120,ogtt,0.0312095972536074,-0.402415736943634,2.40119052024349e-12,11.6195733798814,0.402415736943634
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,180,ogtt,-0.107088064465443,-0.540713398662685,2.40119052024349e-12,11.6195733798814,0.540713398662685
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,240,ogtt,-0.129384518679621,-0.563009852876863,2.40119052024349e-12,11.6195733798814,0.563009852876863
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,0,oltt,0.667567681786352,0,2.76501886843473e-78,77.5583019007321,0
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,30,oltt,0.571491442081522,-0.0960762397048294,2.76501886843473e-78,77.5583019007321,0.0960762397048294
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,60,oltt,0.483831121467175,-0.183736560319177,2.76501886843473e-78,77.5583019007321,0.183736560319177
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,90,oltt,0.204778552994373,-0.462789128791978,2.76501886843473e-78,77.5583019007321,0.462789128791978
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,120,oltt,0.0584940009344798,-0.609073680851872,2.76501886843473e-78,77.5583019007321,0.609073680851872
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,180,oltt,-0.118513788503082,-0.786081470289433,2.76501886843473e-78,77.5583019007321,0.786081470289433
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,240,oltt,-0.243711664078881,-0.911279345865233,2.76501886843473e-78,77.5583019007321,0.911279345865233
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,0,sld,-0.129384518679621,0,9.22180058891471e-17,16.0351842731457,0
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,60,sld,-0.239378497371418,-0.109993978691797,9.22180058891471e-17,16.0351842731457,0.109993978691797
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,120,sld,-0.42314096590081,-0.293756447221189,9.22180058891471e-17,16.0351842731457,0.293756447221189
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,180,sld,-0.548643206172328,-0.419258687492707,9.22180058891471e-17,16.0351842731457,0.419258687492707
pro-hydroxy-pro,Metabolon HD4 [nt-ms],Amino Acid,Urea cycle; Arginine and Proline Metabolism,TRUE,240,sld,-0.481769286261679,-0.352384767582058,9.22180058891471e-17,16.0351842731457,0.352384767582058
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,0,ogtt,7.49465750118056,0,1.09714891500434e-12,11.9597344220375,0
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,15,ogtt,7.46992406276866,-0.0247334384118965,1.09714891500434e-12,11.9597344220375,0.0247334384118965
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,30,ogtt,7.42142212336905,-0.0732353778115034,1.09714891500434e-12,11.9597344220375,0.0732353778115034
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,45,ogtt,7.3758534895311,-0.118804011649455,1.09714891500434e-12,11.9597344220375,0.118804011649455
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,60,ogtt,7.36336014868405,-0.131297352496509,1.09714891500434e-12,11.9597344220375,0.131297352496509
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,90,ogtt,7.24051418811292,-0.25414331306764,1.09714891500434e-12,11.9597344220375,0.25414331306764
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,120,ogtt,7.24659063030638,-0.24806687087418,1.09714891500434e-12,11.9597344220375,0.24806687087418
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,180,ogtt,7.19376345788329,-0.300894043297266,1.09714891500434e-12,11.9597344220375,0.300894043297266
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,240,ogtt,7.16016084535823,-0.334496655822331,1.09714891500434e-12,11.9597344220375,0.334496655822331
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,0,oltt,7.3675202881187,0,3.62037949755046e-09,8.44124590320892,0
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,30,oltt,7.4538275428243,0.0863072547055985,3.62037949755046e-09,8.44124590320892,0.0863072547055985
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,60,oltt,7.45772186417482,0.0902015760561143,3.62037949755046e-09,8.44124590320892,0.0902015760561143
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,90,oltt,7.58911976308363,0.221599474964926,3.62037949755046e-09,8.44124590320892,0.221599474964926
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,120,oltt,7.75032782610067,0.382807537981969,3.62037949755046e-09,8.44124590320892,0.382807537981969
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,180,oltt,7.59855039261201,0.231030104493311,3.62037949755046e-09,8.44124590320892,0.231030104493311
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,240,oltt,7.47954472310551,0.112024434986809,3.62037949755046e-09,8.44124590320892,0.112024434986809
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,0,sld,7.16016084535823,0,2.90324017410237e-38,37.5371170351388,0
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,60,sld,7.81447144936502,0.654310604006792,2.90324017410237e-38,37.5371170351388,0.654310604006792
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,120,sld,7.94277020200141,0.782609356643188,2.90324017410237e-38,37.5371170351388,0.782609356643188
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,180,sld,7.76608393661967,0.605923091261443,2.90324017410237e-38,37.5371170351388,0.605923091261443
proline,Biocrates p150 [t-ms],Amino Acid,,TRUE,240,sld,7.56059516176314,0.400434316404915,2.90324017410237e-38,37.5371170351388,0.400434316404915
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,0,ogtt,-0.0350855248519665,0,2.30123582330597e-06,5.63803887393777,0
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,15,ogtt,0.0625573263485532,0.0976428512005197,2.30123582330597e-06,5.63803887393777,0.0976428512005197
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,30,ogtt,0.0241294770636822,0.0592150019156488,2.30123582330597e-06,5.63803887393777,0.0592150019156488
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,45,ogtt,0.0495908909080053,0.0846764157599718,2.30123582330597e-06,5.63803887393777,0.0846764157599718
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,60,ogtt,0.079959578413039,0.115045103265006,2.30123582330597e-06,5.63803887393777,0.115045103265006
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,90,ogtt,0.0890208481673575,0.124106373019324,2.30123582330597e-06,5.63803887393777,0.124106373019324
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,120,ogtt,-0.0154090524981047,0.0196764723538618,2.30123582330597e-06,5.63803887393777,0.0196764723538618
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,180,ogtt,-0.195150270339235,-0.160064745487268,2.30123582330597e-06,5.63803887393777,0.160064745487268
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,240,ogtt,-0.337359651746745,-0.302274126894778,2.30123582330597e-06,5.63803887393777,0.302274126894778
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,0,oltt,-0.113046697895913,0,1.56078099720282e-09,8.80665803119695,0
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,30,oltt,-0.0346010973562312,0.0784456005396818,1.56078099720282e-09,8.80665803119695,0.0784456005396818
propionylcarnitine,Metabolon HD4 [nt-ms],Lipid,Fatty Acid Metabolism (also BCAA Metabolism),TRUE,60,oltt,0.112767312684108,0.225814010580021,1.56078099720282e-09,8.80665803119695,0.225814010580021
